timestamp,kw_energy_consumption,prediction
2017-02-12 20:00:00,-0.326,0.10236150111611776
2017-02-14 12:00:00,-0.324,0.10236150111611776
2017-02-16 03:00:00,-0.319,0.10236150111611776
2017-02-17 20:00:00,-0.313,0.10236150111611776
2017-02-19 12:00:00,-0.307,0.1627456156942585
2017-02-21 03:00:00,-0.301,-0.19937927967616026
2017-02-22 20:00:00,-0.286,-0.223553
2017-02-24 12:00:00,-0.279,-0.223553
2017-02-26 03:00:00,-0.272,-0.223553
2017-02-27 20:00:00,-0.266,-0.18078440550789993
2017-03-01 12:00:00,-0.26,-0.18078440550789993
2017-03-03 03:00:00,-0.255,-0.18078440550789993
2017-03-04 20:00:00,-0.251,-0.18078440550789993
2017-03-06 12:00:00,-0.249,-0.18078440550789993
2017-03-08 03:00:00,-0.247,-0.18078440550789993
2017-03-09 20:00:00,-0.245,-0.17421750990699997
2017-03-11 12:00:00,-0.242,-0.17421750990699997
2017-03-13 03:00:00,-0.238,-0.18078440550789993
2017-03-14 20:00:00,-0.23,-0.18078440550789993
2017-03-16 12:00:00,-0.227,-0.18078440550789993
2017-03-18 03:00:00,-0.223,-0.18078440550789993
2017-03-19 20:00:00,-0.219,-0.18078440550789993
2017-03-21 12:00:00,-0.213,-0.17421750990699997
2017-03-23 03:00:00,-0.207,-0.18078440550789993
2017-03-24 20:00:00,-0.193,-0.18078440550789993
2017-03-26 12:00:00,-0.188,-0.17421750990699997
2017-03-28 03:00:00,-0.182,-0.18078440550789993
2017-03-29 20:00:00,-0.177,-0.18078440550789993
2017-03-31 12:00:00,-0.171,-0.18078440550789993
2017-04-02 03:00:00,-0.167,-0.18078440550789993
2017-04-03 20:00:00,-0.159,-0.1439189848452646
2017-04-05 12:00:00,-0.157,-0.1439189848452646
2017-04-07 03:00:00,-0.157,-0.1439189848452646
2017-04-08 20:00:00,-0.158,-0.1439189848452646
2017-04-10 12:00:00,-0.159,-0.1439189848452646
2017-04-12 03:00:00,-0.161,-0.17421750990699997
2017-04-13 20:00:00,-0.145,-0.1439189848452646
2017-04-15 12:00:00,-0.151,-0.1439189848452646
2017-04-17 03:00:00,-0.157,-0.1439189848452646
2017-04-18 20:00:00,-0.162,-0.17421750990699997
2017-04-20 12:00:00,-0.167,-0.18078440550789993
2017-04-22 03:00:00,-0.171,-0.18078440550789993
2017-04-23 20:00:00,-0.15,-0.1439189848452646
2017-04-25 12:00:00,-0.151,-0.1439189848452646
2017-04-27 03:00:00,-0.15,-0.1439189848452646
2017-04-28 20:00:00,-0.148,-0.1439189848452646
2017-04-30 12:00:00,-0.144,-0.1439189848452646
2017-05-02 03:00:00,-0.138,-0.13075309156757836
2017-05-03 20:00:00,-0.123,-0.11645558023473893
2017-05-05 12:00:00,-0.115,-0.11946671697059558
2017-05-07 03:00:00,-0.106,-0.10159243695275788
2017-05-08 20:00:00,-0.098,-0.10159243695275788
2017-05-10 12:00:00,-0.09,-0.07924451344396027
2017-05-12 03:00:00,-0.082,-0.0677557358376045
2017-05-13 20:00:00,-0.067,-0.05234003304206569
2017-05-15 12:00:00,-0.061,-0.0677557358376045
2017-05-17 03:00:00,-0.057,-0.03663056010151789
2017-05-18 20:00:00,-0.055,-0.03663056010151789
2017-05-20 12:00:00,-0.054,-0.03663056010151789
2017-05-22 03:00:00,-0.046,-0.01855028035467638
2017-05-23 20:00:00,-0.049,-0.03663056010151789
2017-05-25 12:00:00,-0.053,-0.03663056010151789
2017-05-27 03:00:00,-0.059,-0.03663056010151789
2017-05-28 20:00:00,-0.065,-0.07035731777230814
2017-05-30 12:00:00,-0.072,-0.07327409748735944
2017-06-01 03:00:00,-0.078,-0.07924451344396027
2017-06-02 20:00:00,-0.085,-0.08805593894332107
2017-06-04 12:00:00,-0.089,-0.07924451344396027
2017-06-06 03:00:00,-0.093,-0.09796344466876583
2017-06-07 20:00:00,-0.095,-0.10374928836449546
2017-06-09 12:00:00,-0.094,-0.09796344466876583
2017-06-11 03:00:00,-0.092,-0.09796344466876583
2017-06-12 20:00:00,-0.087,-0.07924451344396027
2017-06-14 12:00:00,-0.079,-0.07327409748735944
2017-06-16 03:00:00,-0.069,-0.05234003304206569
2017-06-17 20:00:00,-0.058,-0.03663056010151789
2017-06-19 12:00:00,-0.045,-0.01855028035467638
2017-06-21 03:00:00,-0.031,-0.01855028035467638
2017-06-22 20:00:00,-0.017,-0.00601464712723937
2017-06-24 12:00:00,-0.002,0.0007249464094225626
2017-06-26 03:00:00,0.011,0.01533500539251419
2017-06-27 20:00:00,0.024,0.028094907547874845
2017-06-29 12:00:00,0.036,0.028094907547874845
2017-07-01 03:00:00,0.046,0.0443700574798298
2017-07-02 20:00:00,0.054,0.05911133269441562
2017-07-04 12:00:00,0.061,0.04985093487104232
2017-07-06 03:00:00,0.066,0.06514053264405156
2017-07-07 20:00:00,0.07,0.06514053264405156
2017-07-09 12:00:00,0.072,0.06514053264405156
2017-07-11 03:00:00,0.072,0.06514053264405156
2017-07-12 20:00:00,0.072,0.06514053264405156
2017-07-14 12:00:00,0.071,0.06514053264405156
2017-07-16 03:00:00,0.068,0.06514053264405156
2017-07-17 20:00:00,0.064,0.05911133269441562
2017-07-19 12:00:00,0.061,0.062238691097487905
2017-07-21 03:00:00,0.059,0.04985093487104232
2017-07-22 20:00:00,0.058,0.04985093487104232
2017-07-24 12:00:00,0.06,0.04985093487104232
2017-07-26 03:00:00,0.061,0.04985093487104232
2017-07-27 20:00:00,0.065,0.06514053264405156
2017-07-29 12:00:00,0.07,0.06514053264405156
2017-07-31 03:00:00,0.077,0.0737272975286278
2017-08-01 20:00:00,0.085,0.0737272975286278
2017-08-03 12:00:00,0.094,0.08375636255237025
2017-08-05 03:00:00,0.101,0.09311339814472737
2017-08-06 20:00:00,0.107,0.09311339814472737
2017-08-08 12:00:00,0.115,0.10236150111611776
2017-08-10 03:00:00,0.12,0.10236150111611776
2017-08-11 20:00:00,0.124,0.10236150111611776
2017-08-13 12:00:00,0.128,0.12344417847649033
2017-08-15 03:00:00,0.13,0.12344417847649033
2017-08-16 20:00:00,0.13,0.12344417847649033
2017-08-18 12:00:00,0.13,0.12344417847649033
2017-08-20 03:00:00,0.131,0.12344417847649033
2017-08-21 20:00:00,0.131,0.12344417847649033
2017-08-23 12:00:00,0.13,0.12344417847649033
2017-08-25 03:00:00,0.128,0.12344417847649033
2017-08-26 20:00:00,0.126,0.12344417847649033
2017-08-28 12:00:00,0.125,0.10236150111611776
2017-08-30 03:00:00,0.125,0.10236150111611776
2017-08-31 20:00:00,0.126,0.12344417847649033
2017-09-02 12:00:00,0.127,0.12344417847649033
2017-09-04 03:00:00,0.128,0.12344417847649033
2017-09-05 20:00:00,0.129,0.12344417847649033
2017-09-07 12:00:00,0.13,0.12344417847649033
2017-09-09 03:00:00,0.133,0.1484028017183307
2017-09-10 20:00:00,0.135,0.1484028017183307
2017-09-12 12:00:00,0.138,0.1301273177246501
2017-09-14 03:00:00,0.14,0.1301273177246501
2017-09-15 20:00:00,0.14,0.1301273177246501
2017-09-17 12:00:00,0.14,0.1301273177246501
2017-09-19 03:00:00,0.138,0.1301273177246501
2017-09-20 20:00:00,0.136,0.1301273177246501
2017-09-22 12:00:00,0.132,0.1484028017183307
2017-09-24 03:00:00,0.127,0.11062075354751984
2017-09-25 20:00:00,0.12,0.10236150111611776
2017-09-27 12:00:00,0.113,0.10236150111611776
2017-09-29 03:00:00,0.104,0.09311339814472737
2017-09-30 20:00:00,0.096,0.08375636255237025
2017-10-02 12:00:00,0.088,0.0737272975286278
2017-10-04 03:00:00,0.082,0.0737272975286278
2017-10-05 20:00:00,0.078,0.0737272975286278
2017-10-07 12:00:00,0.077,0.06514053264405156
2017-10-09 03:00:00,0.077,0.06514053264405156
2017-10-10 20:00:00,0.08,0.0737272975286278
2017-10-12 12:00:00,0.084,0.0737272975286278
2017-10-14 03:00:00,0.092,0.08375636255237025
2017-10-15 20:00:00,0.103,0.09311339814472737
2017-10-17 12:00:00,0.115,0.10236150111611776
2017-10-19 03:00:00,0.13,0.10236150111611776
2017-10-20 20:00:00,0.146,0.151051799073784
2017-10-22 12:00:00,0.161,0.15728415338697724
2017-10-24 03:00:00,0.178,0.18862959930093998
2017-10-25 20:00:00,0.195,0.20592693134356124
2017-10-27 12:00:00,0.211,0.21547507416827041
2017-10-29 03:00:00,0.225,0.21547507416827041
2017-10-30 20:00:00,0.238,0.2339531696138462
2017-11-01 12:00:00,0.25,0.23634496161699997
2017-11-03 03:00:00,0.26,0.23634496161699997
2017-11-04 20:00:00,0.267,0.2339531696138462
2017-11-06 12:00:00,0.272,0.23039721968727458
2017-11-08 03:00:00,0.275,0.2339531696138462
2017-11-09 20:00:00,0.277,0.2339531696138462
2017-11-11 12:00:00,0.276,0.22208782999999999
2017-11-13 03:00:00,0.274,0.22208782999999999
2017-11-14 20:00:00,0.271,0.23634496161699997
2017-11-16 12:00:00,0.267,0.22208782999999999
2017-11-18 03:00:00,0.264,0.22208782999999999
2017-11-19 20:00:00,0.262,0.22208782999999999
2017-11-21 12:00:00,0.259,0.23634496161699997
2017-11-23 03:00:00,0.258,0.23634496161699997
2017-11-24 20:00:00,0.258,0.20592693134356124
2017-11-26 12:00:00,0.261,0.246
2017-11-28 03:00:00,0.265,0.3318338354044665
2017-11-29 20:00:00,0.272,0.3318338354044665
2017-12-01 12:00:00,0.279,0.23634496161699997
2017-12-03 03:00:00,0.288,0.22208782999999999
2017-12-04 20:00:00,0.296,0.2339531696138462
2017-12-06 12:00:00,0.304,0.1627456156942585
2017-12-08 03:00:00,0.312,0.1627456156942585
2017-12-09 20:00:00,0.32,0.3318338354044665
2017-12-11 12:00:00,0.327,0.3318338354044665
2017-12-13 03:00:00,0.331,0.3318338354044665
2017-12-14 20:00:00,0.333,0.3318338354044665
2017-12-16 12:00:00,0.34,0.3318338354044665
2017-12-18 03:00:00,0.335,0.3318338354044665
2017-12-19 20:00:00,0.33,0.3318338354044665
2017-12-21 12:00:00,0.325,0.3318338354044665
2017-12-23 03:00:00,0.319,0.3318338354044665
2017-12-24 20:00:00,0.313,0.3318338354044665
2017-12-26 12:00:00,0.314,0.3318338354044665
2017-12-28 03:00:00,0.305,0.2339531696138462
2017-12-29 20:00:00,0.296,0.2339531696138462
2017-12-31 12:00:00,0.288,0.22208782999999999
2018-01-02 03:00:00,0.279,0.2339531696138462
2018-01-03 20:00:00,0.272,0.22208782999999999
2018-01-05 12:00:00,0.275,0.2339531696138462
2018-01-07 03:00:00,0.271,0.23039721968727458
2018-01-08 20:00:00,0.268,0.2339531696138462
2018-01-10 12:00:00,0.262,0.2339531696138462
2018-01-12 03:00:00,0.259,0.2339531696138462
2018-01-13 20:00:00,0.256,0.2339531696138462
2018-01-15 12:00:00,0.265,0.3318338354044665
2018-01-17 03:00:00,0.267,0.23634496161699997
2018-01-18 20:00:00,0.27,0.30752084199999996
2018-01-20 12:00:00,0.273,0.3318338354044665
2018-01-22 03:00:00,0.275,0.23634496161699997
2018-01-23 20:00:00,0.275,0.22208782999999999
2018-01-25 12:00:00,0.281,0.23634496161699997
2018-01-27 03:00:00,0.28,0.22208782999999999
2018-01-28 20:00:00,0.276,0.22208782999999999
2018-01-30 12:00:00,0.276,0.22208782999999999
2018-02-01 03:00:00,0.274,0.23634496161699997
2018-02-02 20:00:00,0.293,0.22208782999999999
2018-02-04 12:00:00,0.29,0.22208782999999999
2018-02-06 03:00:00,0.289,0.22208782999999999
2018-02-07 20:00:00,0.286,0.22208782999999999
2018-02-09 12:00:00,0.285,0.22208782999999999
2018-02-11 03:00:00,0.283,0.22208782999999999
2018-02-12 20:00:00,0.305,0.1627456156942585
2018-02-14 12:00:00,0.303,0.2339531696138462
2018-02-16 03:00:00,0.298,0.2339531696138462
2018-02-17 20:00:00,0.294,0.2339531696138462
2018-02-19 12:00:00,0.289,0.22208782999999999
2018-02-21 03:00:00,0.283,0.22208782999999999
2018-02-22 20:00:00,0.288,0.2339531696138462
2018-02-24 12:00:00,0.284,0.2339531696138462
2018-02-26 03:00:00,0.279,0.23634496161699997
2018-02-27 20:00:00,0.274,0.22208782999999999
2018-03-01 12:00:00,0.269,0.22208782999999999
2018-03-03 03:00:00,0.261,0.22208782999999999
2018-03-04 20:00:00,0.26,0.23634496161699997
2018-03-06 12:00:00,0.251,0.23634496161699997
2018-03-08 03:00:00,0.238,0.23634496161699997
2018-03-09 20:00:00,0.223,0.20592693134356124
2018-03-11 12:00:00,0.205,0.21547507416827041
2018-03-13 03:00:00,0.186,0.18862959930093998
2018-03-14 20:00:00,0.163,0.15728415338697724
2018-03-16 12:00:00,0.144,0.1484028017183307
2018-03-18 03:00:00,0.125,0.11324446808002775
2018-03-19 20:00:00,0.106,0.09311339814472737
2018-03-21 12:00:00,0.09,0.08375636255237025
2018-03-23 03:00:00,0.075,0.06514053264405156
2018-03-24 20:00:00,0.063,0.05911133269441562
2018-03-26 12:00:00,0.052,0.05911133269441562
2018-03-28 03:00:00,0.045,0.0443700574798298
2018-03-29 20:00:00,0.042,0.0443700574798298
2018-03-31 12:00:00,0.04,0.028094907547874845
2018-04-02 03:00:00,0.04,0.028094907547874845
2018-04-03 20:00:00,0.042,0.0443700574798298
2018-04-05 12:00:00,0.048,0.0410762906036246
2018-04-07 03:00:00,0.055,0.05911133269441562
2018-04-08 20:00:00,0.062,0.05911133269441562
2018-04-10 12:00:00,0.069,0.06514053264405156
2018-04-12 03:00:00,0.075,0.06514053264405156
2018-04-13 20:00:00,0.08,0.0737272975286278
2018-04-15 12:00:00,0.082,0.0737272975286278
2018-04-17 03:00:00,0.082,0.0737272975286278
2018-04-18 20:00:00,0.075,0.06514053264405156
2018-04-20 12:00:00,0.066,0.05911133269441562
2018-04-22 03:00:00,0.06,0.04655562525610358
2018-04-23 20:00:00,0.053,0.05911133269441562
2018-04-25 12:00:00,0.046,0.0410762906036246
2018-04-27 03:00:00,0.032,0.028094907547874845
2018-04-28 20:00:00,0.016,0.02184782628873932
2018-04-30 12:00:00,0.012,0.01533500539251419
2018-05-02 03:00:00,0.011,0.01533500539251419
2018-05-03 20:00:00,0.01,0.01533500539251419
2018-05-05 12:00:00,0.01,0.01533500539251419
2018-05-07 03:00:00,0.008,0.01533500539251419
2018-05-08 20:00:00,0.005,0.01533500539251419
2018-05-10 12:00:00,0.002,0.01533500539251419
2018-05-12 03:00:00,0.001,0.01533500539251419
2018-05-13 20:00:00,-0.004,-0.00601464712723937
2018-05-15 12:00:00,-0.005,-0.011758344689047188
2018-05-17 03:00:00,0.0,0.0072102421857362774
2018-05-18 20:00:00,0.007,0.01533500539251419
2018-05-20 12:00:00,0.016,0.02184782628873932
2018-05-22 03:00:00,0.025,0.028094907547874845
2018-05-23 20:00:00,0.032,0.028094907547874845
2018-05-25 12:00:00,0.038,0.028094907547874845
2018-05-27 03:00:00,0.042,0.0443700574798298
2018-05-28 20:00:00,0.046,0.0410762906036246
2018-05-30 12:00:00,0.051,0.0410762906036246
2018-06-01 03:00:00,0.055,0.05911133269441562
2018-06-02 20:00:00,0.058,0.04985093487104232
2018-06-04 12:00:00,0.058,0.04985093487104232
2018-06-06 03:00:00,0.058,0.04985093487104232
2018-06-07 20:00:00,0.056,0.05911133269441562
2018-06-09 12:00:00,0.052,0.05911133269441562
2018-06-11 03:00:00,0.046,0.0410762906036246
2018-06-12 20:00:00,0.039,0.028094907547874845
2018-06-14 12:00:00,0.031,0.028094907547874845
2018-06-16 03:00:00,0.021,0.028094907547874845
2018-06-17 20:00:00,0.015,0.02184782628873932
2018-06-19 12:00:00,0.009,0.01533500539251419
2018-06-21 03:00:00,0.005,0.01533500539251419
2018-06-22 20:00:00,0.002,0.01533500539251419
2018-06-24 12:00:00,-0.001,0.01533500539251419
2018-06-26 03:00:00,-0.002,-0.00601464712723937
2018-06-27 20:00:00,-0.001,0.0072102421857362774
2018-06-29 12:00:00,0.001,0.0072102421857362774
2018-07-01 03:00:00,0.005,0.01533500539251419
2018-07-02 20:00:00,0.009,0.01533500539251419
2018-07-04 12:00:00,0.014,0.02184782628873932
2018-07-06 03:00:00,0.019,0.02184782628873932
2018-07-07 20:00:00,0.024,0.028094907547874845
2018-07-09 12:00:00,0.029,0.028094907547874845
2018-07-11 03:00:00,0.034,0.028094907547874845
2018-07-12 20:00:00,0.039,0.0410762906036246
2018-07-14 12:00:00,0.044,0.0443700574798298
2018-07-16 03:00:00,0.049,0.0410762906036246
2018-07-17 20:00:00,0.053,0.05911133269441562
2018-07-19 12:00:00,0.057,0.04985093487104232
2018-07-21 03:00:00,0.061,0.06514053264405156
2018-07-22 20:00:00,0.067,0.06514053264405156
2018-07-24 12:00:00,0.072,0.06514053264405156
2018-07-26 03:00:00,0.078,0.0737272975286278
2018-07-27 20:00:00,0.085,0.0737272975286278
2018-07-29 12:00:00,0.093,0.08375636255237025
2018-07-31 03:00:00,0.102,0.09311339814472737
2018-08-01 20:00:00,0.111,0.10236150111611776
2018-08-03 12:00:00,0.121,0.10236150111611776
2018-08-05 03:00:00,0.132,0.1484028017183307
2018-08-06 20:00:00,0.142,0.1484028017183307
2018-08-08 12:00:00,0.15,0.1484028017183307
2018-08-10 03:00:00,0.16,0.15728415338697724
2018-08-11 20:00:00,0.17,0.1792459799009022
2018-08-13 12:00:00,0.178,0.18862959930093998
2018-08-15 03:00:00,0.185,0.1627456156942585
2018-08-16 20:00:00,0.19,0.1627456156942585
2018-08-18 12:00:00,0.192,0.19765658742
2018-08-20 03:00:00,0.193,0.1627456156942585
2018-08-21 20:00:00,0.192,0.1627456156942585
2018-08-23 12:00:00,0.188,0.1627456156942585
2018-08-25 03:00:00,0.182,0.1627456156942585
